,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,9.059999999999995,0.94,0.9435838165008782,0.5610323553363544,0.8186189891896608,0.12,0.0,0.5,1,1.0000000000000007,0,0.0,0,0.0,0.0,0,0.08,1,0.12999999999999998,3,0.19000000000000003,3,0.23,2,0.008607136714334856,0.11999999999999998,0.6359134031603072,18.539999999999996,0.0,0.8400000000000005,1.9300000000000015,0.6200000000000003,0.9200000000000006,0,0.35000000000000014,1.6000000000000012,0.09999999999999999,2.0000000000000013,0.37000000000000016,0.7100000000000004,0.6500000000000004,7.919999999999876,2.389999999999993,0.10999999999999999,0.02,2.06,0.02,0.36490431259528927,0.38298517977211527,0.6453843974678182,0.7763978628104152,0.3965073749779422,0.4122810123868199,0.7035662116332464,0.2159991533533036,1.2634096152896395,0.658046035594853
1,10.469999999999994,1.0,1.0000000277979346,0.4930202049300179,0.8285310115456429,0.0,0.12,0.17,2,0.6100000000000003,6,1.0600000000000005,5,1.2200000000000009,0.0,0,0.060000000000000005,1,0.8300000000000005,3,0.07,1,0.3000000000000001,4,0.1743318830893909,0.8900000000000006,0.18338590234155244,12.989999999999998,0.0,1.280000000000001,1.310000000000001,0.47000000000000025,0.4200000000000002,0,0.17,0.9800000000000006,0.01,3.749999999999964,0.2700000000000001,0.36000000000000015,0.37000000000000016,4.249999999999954,2.9699999999999807,0.17,0.03,2.020000000000001,0.01,0.8194018093364767,1.0731053315852197,0.3816769690148803,0.7103746099554866,0.5295907912053268,0.7474818866919675,0.41130779990176275,0.8597532469973294,0.8892739195423315,1.5581641125343104
2,7.999999999999996,0.99,0.9241704784055764,0.39220030300913145,0.7628737309514839,0.02,0.27,0.29,1,0.9600000000000006,0,0.0,0,0.0,0.0,0,0.02,1,0.21000000000000002,5,0.03,1,0.29000000000000004,3,0.07762012883916909,0.34000000000000014,0.4874014600380701,11.4,0.0,0.5500000000000003,1.5100000000000011,0.3200000000000001,0.3200000000000001,0,0.15,0.5300000000000002,0,2.2699999999999956,0.34000000000000014,0.4300000000000002,0.4400000000000002,3.749999999999964,1.5300000000000011,0.09,0.04,1.8100000000000014,0.01,0.6140402682392283,0.7815418706004356,0.9065701342479936,0.9525027420143177,1.0057614073794299,0.7601182029094705,0.7020965791943653,0.4884085728155246,1.0284645341669423,1.4907922239197786
3,7.519999999999997,0.96,1.0000000065800516,0.3386622392676572,0.7917561022751026,0.04,0.02,0.22,2,1.5900000000000012,8,2.090000000000001,1,0.03,0.49999999999999994,4,0.20000000000000004,2,0.29000000000000015,3,0.08,1,0.37,4,0.020113978127136018,0.10999999999999999,0.03264015628334512,7.650000000000001,0.0,0.8200000000000005,1.0700000000000007,0.4400000000000002,0.5000000000000002,0,0.3300000000000001,1.2200000000000009,0.09,1.9100000000000015,0.22000000000000006,0.3200000000000001,0.6700000000000004,1.8200000000000014,2.4099999999999926,0.09999999999999999,0,1.6500000000000012,0.05,0.1995811283249289,0.36893036408763763,1.0493580752275877,1.0910389946327084,0.40628714587648407,0.28122111819396056,1.0226904452329122,0.17418897093077024,1.883639139039453,0.5378798127390456
4,8.41,1.0,0.9486096480952076,0.47560352510418735,0.8115385568944617,0.0,0.17,0.25,2,1.8000000000000012,1,0.01,0,0.0,0.0,0,0.05,1,0.07,2,0.060000000000000005,1,0.42000000000000015,3,0.06474955599955602,0.4400000000000002,0.5681771839271842,10.629999999999999,0.0,0.7800000000000005,1.410000000000001,0.3900000000000002,0.3900000000000002,0,0.2700000000000001,0.7600000000000005,0.05,2.4599999999999915,0.25000000000000006,0.45000000000000023,0.36000000000000015,3.7699999999999636,1.9200000000000015,0.09999999999999999,0.02,1.460000000000001,0.02,0.6874600080836093,0.907113774697773,0.7673187155018314,1.0608354421681379,0.7836000310841966,0.6514250544958026,0.7086046004415505,0.4415198182118546,1.4288931722396572,1.3312511324013327
5,8.049999999999999,1.0,0.9958570770302728,0.10528707546945282,0.761126804432427,0.0,0.11,0.36,1,0.7300000000000004,3,0.04,2,0.2800000000000001,0.01,1,0.060000000000000005,3,0.27,4,0.04,1,0.42000000000000004,4,0.046685322347295694,0.47000000000000025,0.3917878435293936,13.130000000000003,0.0,0.8000000000000005,1.440000000000001,0.45000000000000023,0.49000000000000027,0,0.17,0.9600000000000006,0.01,2.959999999999981,0.3300000000000001,0.48000000000000026,0.6800000000000004,3.089999999999978,1.9500000000000015,0.19000000000000003,0.04,2.249999999999996,0.04,0.8192165837897768,1.2352701061508402,0.611143887279789,1.2900568904827185,0.4659535489551689,0.6089270772437604,0.4272501088240614,0.39803416393351265,1.3044206664306413,1.6807647860276296
6,8.2,0.99,0.9892570976314609,0.6633962757893566,0.9117379459177151,0.02,0.0,0.26,2,1.9200000000000013,3,2.030000000000001,1,0.01,0.0,0,0.08,4,0.8300000000000005,4,0.01,1,0.07,3,0.25068253968253973,0.37000000000000016,0.1441269841269841,4.589999999999999,0.0,0.4300000000000002,0.38000000000000017,0.16,0.07,0,0.11999999999999998,0.3300000000000001,0,1.340000000000001,0.4300000000000002,0.15,0.04,4.459999999999949,1.470000000000001,0.01,0.05,0.35000000000000014,0.060000000000000005,0.6893540304607564,0.4913537371090106,1.388790575033886,1.429801726768422,0.5704556006011292,0.4935902563540143,1.2977821791827115,0.33574035139005576,2.494945772039206,0.8784142944060702
7,8.469999999999999,1.0,0.9952982395103173,0.5711764550326861,0.8237256974879357,0.0,0.01,0.42,2,1.7700000000000011,1,0.03,0,0.0,0.0,0,0.04,1,0.02,1,0.0,0,0.12999999999999998,2,0.02054591486944428,0.21000000000000005,0.20864046956655324,11.030000000000003,0.0,0.9600000000000006,1.6100000000000012,0.21000000000000005,0.17,0,0.22000000000000006,0.8700000000000006,0.01,2.6399999999999877,0.4000000000000002,0.47000000000000025,0.2900000000000001,3.6299999999999666,2.0500000000000003,0.07,0.05,1.5900000000000012,0,0.5793251271413525,0.6474930534297934,1.1400755976100045,0.8700926223957964,0.5289317963569665,0.5486599512810207,0.7228488604563522,0.42109623573695426,1.5448334964409323,0.855194132124359
8,7.849999999999996,1.0,0.9866583389436322,0.5438007147812338,0.8005127236004036,0.0,0.12,0.83,2,1.3600000000000008,0,0.0,0,0.0,0.0,0,0.0,0,0.05,2,0.0,0,0.15999999999999998,2,0.02779727114131139,0.22000000000000006,0.22120764185934474,11.710000000000003,0.0,1.1500000000000008,1.8400000000000014,0.25000000000000006,1.0800000000000007,0,0.04,0.18000000000000002,0,2.9299999999999815,0.19000000000000003,0.25000000000000006,0.11999999999999998,3.6399999999999664,2.1799999999999975,0.08,0.02,1.8300000000000014,0.02,0.7668568864999157,0.9633463772300958,0.5071284402861913,0.6896120881277916,0.6722393598987934,0.5722494515329841,0.3235049508246235,0.2977495987015393,0.9134091521115258,1.1881165767454767
9,6.619999999999995,1.0,0.9883081754411855,0.7449163718763799,0.8671147690166213,0.0,0.0,0.31,1,1.0000000000000007,0,0.0,0,0.0,0.0,0,0.060000000000000005,1,0.01,1,0.01,1,0.3200000000000001,3,0.15322810522810523,1.0000000000000007,0.4914205100455101,10.389999999999999,0.0,0.5700000000000003,1.1100000000000008,0.24000000000000007,0.37000000000000016,0,1.300000000000001,0.8300000000000005,0.02,1.310000000000001,0.5000000000000002,0.4300000000000002,0.13999999999999999,4.619999999999946,2.2299999999999964,0.03,0.04,0.5200000000000002,0.5500000000000003,0.11798399921969714,0.1949324562966167,1.0664608128904771,0.8861477421500906,0.6724729276150075,0.11684716804656833,0.8704660833721941,0.03603896103896104,1.4561603453548415,0.17604658880402585
10,8.759999999999996,0.99,1.000000044188666,0.304096112759433,0.767930773545009,0.0,0.19,0.21,2,1.1000000000000008,1,0.03,0,0.0,0.0,0,0.03,2,0.4500000000000001,4,0.05,1,0.3400000000000001,2,0.024722194472194467,0.23000000000000007,0.3505094380593605,11.369999999999992,0.0,0.9500000000000006,1.1600000000000008,0.4000000000000002,0.5100000000000002,0,0.22000000000000006,0.9000000000000006,0.01,2.719999999999986,0.2700000000000001,0.5400000000000003,0.4200000000000002,2.569999999999989,1.9700000000000015,0.25000000000000006,0.09999999999999999,1.9300000000000015,0,0.8505666629183174,0.9058022676458587,0.4986355358677452,1.0639930098774744,0.5509359575882185,0.7584671920976681,0.5358158557758684,0.6136346913901449,1.2053166049812816,1.583960110894249
